node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_EX_udpgal_e,0,0,0.0,0.0,0.0,0
R_EX_etoh_e,0,0,0.0,0.0,0.0,0
R_EX_udpglcur_e,0,0,0.0,0.0,0.0,0
R_2AGPGAT140,11,11,7.344521811282964e-05,0.05497760185302999,4.037841959416094e-06,0
R_2AGPGAT141,11,11,7.344554573592597e-05,0.05497760185302998,4.037859971348242e-06,0
R_2AGPGAT160,11,12,8.161619650255262e-05,0.0559010514645825,4.562431201032672e-06,0
R_2AGPGAT161,11,13,9.452673775477578e-05,0.05012056604941851,4.737733603074301e-06,0
R_EX_ump_e,0,0,0.0,0.0,0.0,0
R_2AGPGAT180,10,11,6.957674783493818e-05,0.057766831425231265,4.019228263296698e-06,0
R_EX_f6p_e,0,0,0.0,0.0,0.0,0
R_2AGPGAT181,10,13,8.874031268602912e-05,0.052454370668555635,4.654817254876501e-06,0
R_EX_ura_e,0,0,0.0,0.0,0.0,0
R_2DGULRGx,763,64,0.00037508403239537564,0.0005831065328856294,2.1871394967082858e-07,0
R_EX_urea_e,0,0,0.0,0.0,0.0,0
R_2DGULRGy,758,25,0.00016792346501299447,0.0006233671847472918,1.0467797763816071e-07,0
R_EX_fald_e,0,0,0.0,0.0,0.0,0
R_2DGULRx,763,63,0.00031154739110006175,0.0005838124729980819,1.8188525285422765e-07,0
R_2DGULRy,758,24,0.00010614209575972474,0.0006241643294848203,6.625011002998218e-08,0
R_EX_uri_e,0,0,0.0,0.0,0.0,0
R_2MAHMP,115,307,0.00010540994146143826,0.00364582162132566,3.843058436827837e-07,0
R_34dhpactex,0,0,0.0,0.0,0.0,0
R_EX_fe2_e,0,0,0.0,0.0,0.0,0
R_3AMACHYD,856,8,6.424115194987976e-05,0.0005272503769539713,3.3871171581531454e-08,0
R_3AMPtex,0,1,0.0,17.0,0.0,0
R_3CMPtex,0,1,0.0,17.0,0.0,0
R_3GMPtex,0,1,0.0,16.0,0.0,0
R_EX_fe3_e,0,0,0.0,0.0,0.0,0
R_3HAD100,1,462,0.00043205867192930276,0.0009407779742386236,4.0647128212987954e-07,1
R_EX_fe3dcit_e,0,0,0.0,0.0,0.0,0
R_3HAD120,1,461,0.00010255140320061638,0.0012053295914876566,1.236082409262849e-07,0
R_5DOAN,118,3,0.0003531997871357705,0.006290597705533258,2.221837770551113e-06,1
R_EX_fe3dhbzs_e,0,0,0.0,0.0,0.0,0
R_5MTRtex,0,0,0.0,0.0,0.0,0
R_5MTRtpp,754,199,0.006364707321288709,0.000507672541015128,3.2311871386162277e-06,0
R_3HAD121,1,461,0.00010309650262166631,0.0012053192748963557,1.2426420178429708e-07,0
R_3HAD140,1,461,0.00010199320092403224,0.0012053338235372745,1.2293585484456926e-07,0
R_A5PISO,2,1,8.396463605618435e-07,2.956468512584164,2.4823880267069804e-06,0
R_EX_fe3hox_e,1,0,0.0,3.0,0.0,0
R_AACPS1,59,15,0.0002522345184392963,0.01249432865020514,3.1515009703067968e-06,0
R_AACPS2,59,13,0.00019761166539479137,0.012841393334933058,2.5376091229056954e-06,0
R_3HAD141,1,461,0.00010254458243577456,0.0012053275383798084,1.235998091214975e-07,0
R_EX_fe3hox_un_e,1,0,0.0,389.0,0.0,0
R_AACPS3,59,13,0.00019779659027356923,0.012841458606122541,2.5399967264302195e-06,0
R_AACPS4,59,14,0.00021451548293498584,0.012665483837194253,2.716942381940983e-06,0
R_AACPS5,59,11,0.00013477314296805765,0.01320829028735972,1.7801227952619387e-06,0
R_3HAD160,1,461,0.00010254458243577456,0.0012053275383798084,1.235998091214975e-07,0
R_AACPS6,59,11,0.00013552835311014398,0.013208290287359719,1.790097830046573e-06,0
R_EX_fecrm_e,1,0,0.0,3.0,0.0,0
R_AACPS7,59,14,0.00021375515676347806,0.01266548383719425,2.7073124831047542e-06,0
R_3HAD161,1,461,0.00010255140320061638,0.0012053295914876564,1.2360824092628487e-07,0
R_AACPS8,55,10,0.0001491406754795695,0.014353771584416433,2.1407311897793174e-06,0
R_EX_fecrm_un_e,1,0,0.0,389.0,0.0,0
R_AACPS9,55,11,0.00015233126896831275,0.014136290196773758,2.153399024178866e-06,0
R_3HAD180,1,461,0.00010254458243577456,0.0012053234168865113,1.2359938648468834e-07,0
R_3HAD181,1,461,0.00010254458243577456,0.0012053234168865113,1.2359938648468834e-07,0
R_AACTOOR,117,18,5.217109801558403e-05,0.022646820323325774,1.1815094828295495e-06,0
R_AADDGT,2,280,0.0013174782509248221,0.005480942992878987,7.221023187676868e-06,4
R_AAMYL,1,3,1.352771039384749e-07,2.5722570491874333,3.4796748419940314e-07,0
R_AAMYLpp,1,1,2.0513748877939984e-07,0.9953703703703702,2.041877781831989e-07,0
R_AB6PGH,115,4,5.9449708549211565e-05,0.02363472077491498,1.4050772617106912e-06,0
R_ABTA,13,20,1.8640404719653073e-05,0.14319869231809368,2.6692815801343416e-06,0
R_ABUTD,170,285,0.00025660905971472783,0.003578317795333237,9.182287648209398e-07,0
R_3HAD40,1,461,0.0001026474073662598,0.0012053203682703703,1.23723010848699e-07,0
R_3HAD60,1,461,0.00010253388089093652,0.001205319274896356,1.2358606296777293e-07,0
R_3HAD80,1,461,0.00010253388089093652,0.0012053234168865113,1.2358648766209818e-07,0
R_3HCINNMH,765,498,0.004396951305939614,0.0002471934981190452,1.0868977743743173e-06,0
R_3HPPPNH,765,498,0.004396951305939615,0.0002471934981190452,1.0868977743743175e-06,0
R_ABUTt2pp,110,280,0.00040330019588166586,0.0014047483138201725,5.665352701281154e-07,0
R_EX_feenter_e,1,0,0.0,3.0,0.0,0
R_ABUTtex,0,1,0.0,390.0,0.0,0
R_3HPPtex,0,0,0.0,0.0,0.0,0
R_3HPPtpp,754,199,0.006201599544192769,0.0005094289252527525,3.159274190646082e-06,0
