node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_ORNt,0,3,0.0,2.2902374670184695,0.0,0
R_MALGLUth,19,21,0.0007562284629448477,0.03304659367690124,2.499077474184595e-05,0
R_PAIL18111Z160t,91,170,7.995830264019402e-05,0.0061227980433369265,4.895685389539217e-07,0
R_PAIL1819Z160t,91,170,7.995830264019402e-05,0.0061227980433369265,4.895685389539217e-07,0
R_ADEt,0,1,0.0,14.0,0.0,0
R_MALOAAth,10,8,0.00045478659709811124,0.13043641745553333,5.9320734432270684e-05,0
R_ADtr,0,1,0.0,265.0,0.0,0
R_PE1801819Zt,92,170,0.0001218687325708193,0.005759440825636031,7.018957537368963e-07,0
R_PE1801829Z12Zt,91,170,0.00012115798004352786,0.005818605559670562,7.049704962797262e-07,0
R_PE1801835Z9Z12Zt,91,170,0.00010679412743952187,0.005853977622826092,6.25170432280199e-07,0
R_PE1801845Z9Z12Z15Zt,91,170,0.0001244866016835743,0.005842983257142494,7.273731293756912e-07,0
R_PE18111Z1819Zt,92,170,0.0001218550104929075,0.005759440825636031,7.018167222411584e-07,0
R_ALLTNti,0,1,0.0,424.0,0.0,0
R_ALLTTti,0,1,0.0,3.0,0.0,1
R_MANth,3,2,0.00011253955080104875,0.6868991183376899,7.730331822336005e-05,0
R_ARGt5r,0,8,0.0,0.4199112636520009,0.0,0
R_PE18111Z1829Z12Zt,91,170,0.00012115798004352786,0.005818605559670562,7.049704962797262e-07,0
R_PE18111Z1835Z9Z12Zt,91,170,0.00010679412743952187,0.005853977622826092,6.25170432280199e-07,0
R_PE18111Z1845Z9Z12Z15Zt,91,170,0.0001244866016835743,0.0058429832571424934,7.273731293756911e-07,0
R_PE1819Z1819Zt,92,170,0.00012185486567926155,0.005759440825636031,7.018158881955339e-07,0
R_PE1819Z1829Z12Zt,91,170,0.00012115783522988191,0.005818605559670562,7.049696536662407e-07,0
R_CITALt,0,3,0.0,17.182705718270572,0.0,0
R_METHFth,360,96,0.006227890204093332,0.0010224878698228256,6.367942188273834e-06,0
R_PE1819Z1835Z9Z12Zt,91,170,0.00010607912755931096,0.005864276425717156,6.220773270067103e-07,0
R_PE1819Z1845Z9Z12Z15Zt,91,170,0.00012448645686992832,0.005842983257142494,7.273722832319825e-07,0
R_MG2th,0,2,0.0,0.9910714285714287,0.0,0
R_PE1829Z12Z1835Z9Z12Zt,91,170,0.00012023292917082402,0.0058050426931894,6.979572869638506e-07,0
R_PG18111Z160t,91,170,7.952475219120779e-05,0.006141161366750957,4.883743358570888e-07,0
R_CO2t,0,6,0.0,1.3627488457526309,0.0,0
R_D_LACt2,4,162,0.00013970647397183755,0.009459052302660692,1.321490844319916e-06,0
R_NA1ATPaseh,113,137,0.006394769442260557,0.0012511118770590103,8.000572000266207e-06,0
R_ETOHt,0,4,0.0,0.27135044173327727,0.0,0
R_FE2GTPabc,90,172,0.0006267909907744604,0.004239017674713867,2.656978088244354e-06,1
R_FE3t,0,1,0.0,263.0,0.0,0
R_FEROt,4,5,0.0016762106905638073,0.08777343116000604,0.00014712676365786852,4
R_PG1819Z160t,91,170,7.952475219120779e-05,0.006141161366750957,4.883743358570888e-07,0
R_PGP18111Z160t,91,170,0.00029908544562280384,0.0052404303793340936,1.5673364552584164e-06,0
R_PGP1819Z160t,91,170,0.00029908544562280384,0.0052404303793340936,1.5673364552584164e-06,0
R_GLNt,0,18,0.0,0.2502415256257022,0.0,0
R_PIt2r,4,168,0.00017012453167972592,0.008672597903838031,1.4754216568370177e-06,0
R_FORt2,4,163,0.0001432728274862987,0.00911612790126378,1.3060934201407999e-06,0
R_2PGtm,0,1,0.0,48.0,0.0,0
R_TEGAt,0,1,0.0,667.0,0.0,0
R_TGUAt,0,1,0.0,6.0,0.0,0
