node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_AIRCr,75,209,0.004058003639441463,0.004118334623972065,1.6712216892516427e-05,0
R_AKGDH,76,55,0.0008616383017138818,0.006057283209910762,5.21918721798752e-06,0
R_ALAALAr,10,224,0.003417595343404892,0.005565410487480862,1.9020320966151343e-05,0
R_ALAALAD,82,1,1.549557830774271e-05,0.04668906813387073,7.234741113839286e-07,0
R_ALAALAabcpp,86,224,0.0025250667358405446,0.0024727270353964302,6.243800783893131e-06,0
R_BCOALIG,434,9,0.00039206594957777,0.0012204694483832325,4.785045132110293e-07,0
R_BCOALIG2,35,9,2.404874408131106e-05,0.07017594356254082,1.6876433074000725e-06,0
R_BCR6pp,35,224,0.0010157305334685775,0.006634369689397432,6.738731863839414e-06,0
R_BZDH,118,212,0.00040441893871823365,0.004335596354377685,1.7533972763480663e-06,0
R_BMOCOS,2,9,1.6049723857067916e-06,1.5798710605336088,2.535649425133745e-06,0
R_BMOGDS1,417,5,6.556095682110588e-05,0.001377108107163319,9.028452515172921e-08,0
R_BMOGDS2,417,5,6.509761518860446e-05,0.0014539199709070808,9.464672278113614e-08,0
R_BPNT,82,23,4.249244800634481e-05,0.02663568378112521,1.1318154081829048e-06,0
R_BSCT,432,12,0.005690600851458709,0.000883116691805255,5.025464598324382e-06,0
R_BTOHt2rpp,17,209,0.000764592265431439,0.0029145880705050914,2.2284714956269344e-06,0
R_BTOHtex,0,1,0.0,226.0,0.0,0
R_BTS5,3,216,0.00015361035108538802,0.008543271852407417,1.3123349886662166e-06,0
R_BUTAFDOR,87,212,0.0002372257154811335,0.004250446760197368,1.0083152738022865e-06,0
R_BUTKr,6,4,8.786472662497086e-05,0.46507315745101957,4.086352584004586e-05,0
R_BUTSO3abcpp,83,222,0.0008044225435069594,0.0019107079930859362,1.5370165836972667e-06,0
R_BUTSO3tex,0,1,0.0,305.0,0.0,0
R_BUTt2rpp,17,209,0.0004146620101473051,0.004669804848990685,1.9363906656781097e-06,0
